order_id,order_date,customer_id,customer_segment,product_id,category,sub_category,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_revenue,profit,payment_method,marketing_channel,shipping_mode,shipping_cost,delivery_days,country,region,city,is_returned
ORD300582,14-11-2025,C50064,Corporate,P6950,Sports,Cycling,1,132.79,91,0.2,132.79,26.56,106.23,15.23,Credit Card,Direct,Standard,3.99,8,United Kingdom,England,London,FALSE
ORD300159,15-11-2025,C50139,Corporate,P4785,Home & Kitchen,Furniture,1,888.3,576.45,0.4,888.3,355.32,532.98,-43.47,PayPal,Paid Search,Standard,3.99,8,United States,East,Boston,FALSE
ORD300341,15-11-2025,C50169,Consumer,P6221,Electronics,Smartphones,3,33.13,25.37,0,99.39,0,99.39,23.28,Credit Card,Direct,Standard,3.99,6,United States,East,New York,FALSE
ORD300100,17-11-2025,C50265,Home Office,P1460,Beauty,Makeup,2,14.98,6.04,0.05,29.96,1.5,28.46,16.38,Debit Card,Organic Search,Same-Day,19.99,0,United States,East,New York,TRUE
ORD300616,19-11-2025,C50309,Consumer,P4816,Electronics,Accessories,2,1396.3,1148.92,0,2792.6,0,2792.6,494.76,Credit Card,Direct,Standard,3.99,8,United States,South,Austin,TRUE
ORD300939,22-11-2025,C50192,Consumer,P6581,Sports,Cycling,1,383.41,271.23,0,383.41,0,383.41,112.18,Credit Card,Social,Standard,3.99,8,India,South,Chennai,FALSE
ORD300929,24-11-2025,C50230,Corporate,P4203,Sports,Outdoor,1,216.5,123.99,0.15,216.5,32.48,184.02,60.03,Credit Card,Paid Search,Express,9.99,4,United States,Central,Chicago,FALSE
ORD300500,25-11-2025,C50254,Corporate,P9045,Electronics,Accessories,4,61.27,51.43,0.4,245.08,98.03,147.05,-58.67,Credit Card,Organic Search,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300801,26-11-2025,C50237,Consumer,P7720,Home & Kitchen,Decor,1,283.76,172.17,0,283.76,0,283.76,111.59,Debit Card,Organic Search,Standard,3.99,8,Australia,Queensland,Gold Coast,FALSE
ORD300845,28-11-2025,C50084,Consumer,P7786,Sports,Outdoor,1,43.31,25.77,0,43.31,0,43.31,17.54,Credit Card,Organic Search,Express,9.99,2,United Kingdom,England,London,FALSE
ORD300591,30-11-2025,C50107,Consumer,P7055,Fashion,Footwear,2,12.66,6.83,0,25.32,0,25.32,11.66,Credit Card,Organic Search,Standard,3.99,7,India,South,Bengaluru,FALSE
ORD300297,30-11-2025,C50196,Consumer,P9333,Fashion,Bags,1,46.4,23.65,0,46.4,0,46.4,22.75,Credit Card,Email,Standard,3.99,4,United Kingdom,Wales,Swansea,FALSE
ORD300727,30-11-2025,C50334,Consumer,P8763,Fashion,Women's Apparel,2,234.69,131.88,0,469.38,0,469.38,205.62,Cash on Delivery,Organic Search,Standard,3.99,5,Germany,Berlin,Berlin,TRUE
ORD300690,04-12-2025,C50038,Home Office,P8326,Fashion,Men's Apparel,1,100.1,52.47,0.1,100.1,10.01,90.09,37.62,Digital Wallet,Paid Search,Express,9.99,4,United States,South,Austin,FALSE
ORD300214,04-12-2025,C50238,Consumer,P4553,Home & Kitchen,Furniture,1,65.6,32.34,0,65.6,0,65.6,33.26,Credit Card,Paid Search,Standard,3.99,4,Germany,Berlin,Berlin,FALSE
ORD300280,05-12-2025,C50134,Home Office,P4823,Beauty,Makeup,3,131.89,51.21,0,395.67,0,395.67,242.04,Debit Card,Email,Standard,3.99,7,India,West,Pune,FALSE
ORD300025,05-12-2025,C50147,Consumer,P2443,Electronics,Laptops,1,292.58,206.57,0,292.58,0,292.58,86.01,Credit Card,Paid Search,Express,9.99,4,United States,East,Boston,FALSE
ORD300774,07-12-2025,C50199,Home Office,P9249,Beauty,Fragrance,1,54.21,23.5,0,54.21,0,54.21,30.71,Credit Card,Paid Search,Standard,3.99,6,United States,West,Seattle,FALSE
ORD300946,07-12-2025,C50212,Consumer,P3935,Electronics,Smartphones,1,71.52,53.11,0.1,71.52,7.15,64.37,11.26,Debit Card,Paid Search,Express,9.99,2,United States,West,Denver,FALSE
ORD300834,08-12-2025,C50090,Consumer,P2068,Beauty,Makeup,1,17.42,5.77,0,17.42,0,17.42,11.65,Credit Card,Email,Standard,3.99,5,India,West,Pune,FALSE
ORD300735,09-12-2025,C50253,Consumer,P9778,Sports,Outdoor,1,88.48,59.47,0,88.48,0,88.48,29.01,Digital Wallet,Paid Search,Standard,3.99,7,United States,East,Boston,TRUE
ORD300451,09-12-2025,C50019,Consumer,P7361,Sports,Outdoor,1,104.14,71.89,0.1,104.14,10.41,93.73,21.84,PayPal,Affiliate,Same-Day,19.99,1,India,South,Chennai,FALSE
ORD300170,10-12-2025,C50295,Corporate,P5396,Electronics,Headphones,1,257.49,195,0,257.49,0,257.49,62.49,PayPal,Email,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300945,10-12-2025,C50182,Consumer,P7769,Home & Kitchen,Furniture,1,340.35,195.58,0,340.35,0,340.35,144.77,PayPal,Social,Standard,3.99,4,United Kingdom,England,London,FALSE
ORD300439,11-12-2025,C50292,Home Office,P7204,Sports,Outdoor,2,104.22,67.46,0.05,208.44,10.42,198.02,63.1,Credit Card,Email,Standard,3.99,4,United States,Central,Kansas City,FALSE
ORD300705,13-12-2025,C50029,Consumer,P4778,Books,Non-fiction,1,12.95,9.12,0,12.95,0,12.95,3.83,Cash on Delivery,Direct,Express,9.99,3,United States,East,Boston,FALSE
ORD300586,14-12-2025,C50044,Home Office,P6021,Electronics,Laptops,1,261.66,200.28,0.05,261.66,13.08,248.58,48.3,Credit Card,Paid Search,Standard,3.99,4,Germany,Bavaria,Nuremberg,FALSE
ORD300655,15-12-2025,C50212,Consumer,P6808,Beauty,Fragrance,1,8.58,3.94,0,8.58,0,8.58,4.64,PayPal,Affiliate,Standard,3.99,6,United States,West,Denver,FALSE
ORD300999,15-12-2025,C50197,Home Office,P4018,Electronics,Headphones,1,208.17,158.5,0.3,208.17,62.45,145.72,-12.78,Digital Wallet,Organic Search,Express,9.99,3,Australia,NSW,Newcastle,FALSE
ORD300430,16-12-2025,C50161,Corporate,P9222,Electronics,Smartphones,1,417.66,298.27,0.15,417.66,62.65,355.01,56.74,Credit Card,Organic Search,Express,9.99,2,United Kingdom,Wales,Swansea,TRUE
ORD300094,16-12-2025,C50190,Consumer,P1318,Electronics,Cameras,2,113.35,84.43,0,226.7,0,226.7,57.84,Cash on Delivery,Organic Search,Express,9.99,3,Germany,Hesse,Wiesbaden,FALSE
ORD300383,18-12-2025,C50298,Consumer,P7016,Home & Kitchen,Furniture,2,31.87,20.83,0.1,63.74,6.37,57.37,15.71,Credit Card,Affiliate,Standard,3.99,5,India,North,Delhi,FALSE
ORD300937,18-12-2025,C50054,Corporate,P7825,Electronics,Smartphones,1,518.8,398.97,0.15,518.8,77.82,440.98,42.01,Debit Card,Affiliate,Express,9.99,3,Germany,Hesse,Wiesbaden,FALSE
ORD300027,18-12-2025,C50160,Consumer,P7007,Electronics,Laptops,1,255.54,184.26,0.15,255.54,38.33,217.21,32.95,PayPal,Email,Same-Day,19.99,0,United States,West,San Francisco,FALSE
ORD300418,19-12-2025,C50220,Home Office,P8991,Electronics,Smartphones,1,1326.24,1078.62,0,1326.24,0,1326.24,247.62,Credit Card,Affiliate,Standard,3.99,4,India,West,Mumbai,FALSE
ORD300447,20-12-2025,C50331,Consumer,P9861,Fashion,Men's Apparel,4,17.71,7.88,0,70.84,0,70.84,39.32,Digital Wallet,Direct,Same-Day,19.99,1,Australia,Victoria,Geelong,FALSE
ORD300777,20-12-2025,C50193,Corporate,P7829,Electronics,Smartphones,1,323.5,239.23,0,323.5,0,323.5,84.27,Credit Card,Paid Search,Standard,3.99,4,Australia,Victoria,Geelong,FALSE
ORD300426,20-12-2025,C50120,Consumer,P7148,Electronics,Smartphones,4,439.27,305.6,0.15,1757.08,263.56,1493.52,271.12,Debit Card,Organic Search,Standard,3.99,8,Australia,NSW,Sydney,FALSE
ORD300874,21-12-2025,C50075,Corporate,P2854,Books,Fiction,1,7.19,5.72,0.1,7.19,0.72,6.47,0.75,PayPal,Affiliate,Express,9.99,2,United Kingdom,Scotland,Glasgow,FALSE
ORD300857,21-12-2025,C50109,Consumer,P6413,Electronics,Smartphones,2,934.9,801.73,0,1869.8,0,1869.8,266.34,Debit Card,Email,Standard,3.99,6,India,South,Bengaluru,FALSE
ORD300236,22-12-2025,C50110,Consumer,P6734,Home & Kitchen,Decor,1,18.14,12.63,0.15,18.14,2.72,15.42,2.79,Debit Card,Affiliate,Express,9.99,2,India,East,Kolkata,FALSE
ORD300824,22-12-2025,C50335,Corporate,P6922,Fashion,Men's Apparel,2,45.15,22.33,0.1,90.3,9.03,81.27,36.61,Digital Wallet,Social,Express,9.99,2,United States,East,Boston,FALSE
ORD300805,23-12-2025,C50329,Consumer,P2326,Sports,Fitness,2,410.45,287.25,0.05,820.9,41.05,779.85,205.35,PayPal,Organic Search,Standard,3.99,5,United States,West,San Francisco,FALSE
ORD300581,23-12-2025,C50212,Consumer,P5074,Beauty,Makeup,1,12.95,5.48,0,12.95,0,12.95,7.47,Credit Card,Social,Express,9.99,2,United States,West,Denver,FALSE
ORD300306,23-12-2025,C50012,Corporate,P2433,Home & Kitchen,Furniture,1,98.87,59.23,0,98.87,0,98.87,39.64,Digital Wallet,Social,Express,9.99,3,United Kingdom,Wales,Swansea,FALSE
ORD300151,24-12-2025,C50009,Corporate,P5415,Sports,Outdoor,2,422.7,284.97,0.4,845.4,338.16,507.24,-62.7,PayPal,Affiliate,Standard,3.99,6,United States,East,Boston,FALSE
ORD300390,25-12-2025,C50094,Corporate,P4669,Fashion,Bags,1,18.6,8.43,0,18.6,0,18.6,10.17,Digital Wallet,Organic Search,Standard,3.99,4,United States,East,Boston,FALSE
ORD300634,27-12-2025,C50043,Consumer,P9398,Electronics,Cameras,1,912.17,752.07,0,912.17,0,912.17,160.1,Credit Card,Social,Standard,3.99,6,India,West,Mumbai,TRUE
ORD300270,27-12-2025,C50221,Consumer,P2238,Beauty,Makeup,2,51.28,20.26,0,102.56,0,102.56,62.04,Credit Card,Social,Standard,3.99,5,Australia,NSW,Sydney,FALSE
ORD300089,29-12-2025,C50163,Consumer,P5695,Fashion,Women's Apparel,1,15.32,6.73,0.15,15.32,2.3,13.02,6.29,Credit Card,Paid Search,Standard,3.99,7,United States,East,New York,TRUE
ORD300378,29-12-2025,C50031,Consumer,P2831,Electronics,Accessories,4,550.69,490.29,0.3,2202.76,660.83,1541.93,-419.23,Credit Card,Social,Standard,3.99,8,United States,West,Seattle,FALSE
ORD300459,30-12-2025,C50256,Consumer,P4559,Home & Kitchen,Appliances,3,204.12,109.95,0,612.36,0,612.36,282.51,Credit Card,Direct,Express,9.99,4,India,West,Mumbai,FALSE
ORD300795,30-12-2025,C50317,Consumer,P7582,Home & Kitchen,Furniture,1,808.24,500.29,0,808.24,0,808.24,307.95,Credit Card,Social,Express,9.99,2,India,East,Bhubaneswar,FALSE
